<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ATB,20180330,1.40,1.50,1.40,1.40,220700
ATB,20180329,1.40,1.50,1.40,1.40,198300
ATB,20180328,1.40,1.50,1.40,1.40,190800
ATB,20180327,1.50,1.50,1.40,1.40,112200
ATB,20180326,1.40,1.50,1.40,1.50,158600
ATB,20180323,1.50,1.50,1.40,1.50,193700
ATB,20180322,1.50,1.60,1.40,1.50,163600
ATB,20180321,1.50,1.60,1.50,1.60,306100
ATB,20180320,1.50,1.50,1.40,1.40,413800
ATB,20180319,1.60,1.60,1.40,1.40,445600
ATB,20180316,1.60,1.70,1.50,1.50,191900
ATB,20180315,1.70,1.70,1.50,1.70,371000
ATB,20180314,1.60,1.70,1.60,1.70,220900
ATB,20180313,1.70,1.70,1.50,1.70,622400
ATB,20180312,1.70,1.80,1.60,1.70,191300
ATB,20180309,1.70,1.80,1.70,1.80,234300
ATB,20180308,1.80,1.80,1.70,1.80,334300
ATB,20180307,1.80,1.90,1.80,1.90,218000
ATB,20180306,1.60,1.70,1.60,1.70,236400
ATB,20180305,1.70,1.80,1.60,1.60,682500
ATB,20180302,2.00,2.00,1.80,1.80,272400
ATB,20180301,2.00,2.00,1.90,2.00,178700
ATB,20180228,2.00,2.10,1.90,2.00,512500
ATB,20180227,2.20,2.20,2.00,2.10,177200
ATB,20180226,2.10,2.20,2.00,2.20,645300
ATB,20180223,2.00,2.10,2.00,2.10,483100
ATB,20180222,2.10,2.10,2.00,2.10,518200
ATB,20180221,2.20,2.30,2.10,2.10,163600
ATB,20180213,2.30,2.30,2.10,2.20,228300
ATB,20180212,2.20,2.40,2.20,2.20,397400
ATB,20180209,2.20,2.30,1.90,2.10,468800
ATB,20180208,2.40,2.40,2.20,2.20,257900
ATB,20180207,2.20,2.40,2.20,2.20,676000
ATB,20180206,2.30,2.30,2.20,2.20,904510
ATB,20180205,2.50,2.70,2.30,2.50,566000
ATB,20180202,2.80,2.80,2.40,2.60,923000
ATB,20180201,2.70,2.80,2.60,2.70,1407500
ATB,20180131,2.30,2.50,2.30,2.50,922500
ATB,20180130,2.00,2.40,2.00,2.20,987990
ATB,20180129,2.30,2.30,2.00,2.10,1115810
ATB,20180126,2.50,2.50,2.10,2.30,931100
ATB,20180125,2.50,2.70,2.30,2.50,833000
